window_id,split,lake_name,target_datetime,length,window_days,target_raw,target_transformed,ice_prev_m,ice_prev_gap_days,Air_Temperature_celsius,ice_prev_available,coeff_shape
train_000445,train,【North Temperate Lakes LTER】Allequash Lake,2018-03-26 00:00:00,2,45,0.639999985694885,0.6399999856948853,0.509999990463256,32.0,1.90331420898439,1.0,"(1, 1, 52)"
train_000446,train,【North Temperate Lakes LTER】Big Muskellunge Lake,1982-02-25 00:00:00,2,45,0.610000014305114,0.6100000143051147,0.342999994754791,31.0,-8.53549804687497,1.0,"(1, 1, 52)"
train_000447,train,【North Temperate Lakes LTER】Big Muskellunge Lake,1982-04-07 00:00:00,2,45,0.550000011920929,0.550000011920929,0.610000014305114,41.0,-6.3028625488281,1.0,"(1, 1, 52)"
train_000448,train,【North Temperate Lakes LTER】Big Muskellunge Lake,1983-02-17 00:00:00,2,45,0.400000005960464,0.4000000059604645,0.330000013113021,36.0,0.775842285156272,1.0,"(1, 1, 52)"
train_000449,train,【North Temperate Lakes LTER】Big Muskellunge Lake,1983-03-23 00:00:00,2,45,0.379999995231628,0.3799999952316284,0.400000005960464,34.0,-8.7544006347656,1.0,"(1, 1, 52)"
train_000450,train,【North Temperate Lakes LTER】Big Muskellunge Lake,1984-02-23 00:00:00,2,45,0.490000009536743,0.49000000953674316,0.342000007629394,44.0,5.47854003906252,1.0,"(1, 1, 52)"
train_000451,train,【North Temperate Lakes LTER】Big Muskellunge Lake,1984-04-04 00:00:00,2,45,0.550000011920929,0.550000011920929,0.490000009536743,41.0,4.28289184570314,1.0,"(1, 1, 52)"
train_000452,train,【North Temperate Lakes LTER】Big Muskellunge Lake,1985-03-27 00:00:00,2,45,0.52999997138977,0.5299999713897705,0.479999989271163,29.0,7.29958496093752,1.0,"(1, 1, 52)"
train_000453,train,【North Temperate Lakes LTER】Big Muskellunge Lake,1985-04-11 00:00:00,3,45,0.560000002384185,0.5600000023841858,0.52999997138977,15.0,7.66625366210939,1.0,"(1, 2, 52)"
train_000454,train,【North Temperate Lakes LTER】Big Muskellunge Lake,1986-04-01 00:00:00,2,45,0.370000004768371,0.3700000047683716,0.540000021457672,34.0,14.7129760742187,1.0,"(1, 1, 52)"
train_000455,train,【North Temperate Lakes LTER】Big Muskellunge Lake,1987-02-25 00:00:00,2,45,0.46000000834465,0.46000000834465027,0.370000004768371,44.0,1.64235839843752,1.0,"(1, 1, 52)"
train_000456,train,【North Temperate Lakes LTER】Big Muskellunge Lake,1987-03-24 00:00:00,2,45,0.379999995231628,0.3799999952316284,0.46000000834465,27.0,10.6277404785156,1.0,"(1, 1, 52)"
train_000457,train,【North Temperate Lakes LTER】Big Muskellunge Lake,1988-04-06 00:00:00,2,45,0.600000023841857,0.6000000238418579,0.6700000166893,36.0,7.63771972656252,1.0,"(1, 1, 52)"
train_000458,train,【North Temperate Lakes LTER】Big Muskellunge Lake,1989-02-28 00:00:00,2,45,0.620000004768371,0.6200000047683716,0.351999998092651,42.0,-9.46799316406247,1.0,"(1, 1, 52)"
train_000459,train,【North Temperate Lakes LTER】Big Muskellunge Lake,1989-03-31 00:00:00,2,45,0.649999976158142,0.6499999761581421,0.620000004768371,31.0,-1.8894104003906,1.0,"(1, 1, 52)"
train_000460,train,【North Temperate Lakes LTER】Big Muskellunge Lake,1990-02-20 00:00:00,2,45,0.509999990463256,0.5099999904632568,0.360000014305114,28.0,-11.0923217773437,1.0,"(1, 1, 52)"
train_000461,train,【North Temperate Lakes LTER】Big Muskellunge Lake,1990-03-29 00:00:00,2,45,0.435000002384185,0.4350000023841858,0.509999990463256,37.0,5.35299072265627,1.0,"(1, 1, 52)"
train_000462,train,【North Temperate Lakes LTER】Big Muskellunge Lake,1991-02-21 00:00:00,2,45,0.5,0.5,0.310000002384185,38.0,1.32128295898439,1.0,"(1, 1, 52)"
train_000463,train,【North Temperate Lakes LTER】Big Muskellunge Lake,1991-03-26 00:00:00,2,45,0.509999990463256,0.5099999904632568,0.5,33.0,7.60607299804689,1.0,"(1, 1, 52)"
train_000464,train,【North Temperate Lakes LTER】Big Muskellunge Lake,1992-02-25 00:00:00,2,45,0.449999988079071,0.44999998807907104,0.300000011920928,43.0,-1.6014465332031,1.0,"(1, 1, 52)"
train_000465,train,【North Temperate Lakes LTER】Big Muskellunge Lake,1992-03-27 00:00:00,2,45,0.509999990463256,0.5099999904632568,0.449999988079071,31.0,-3.84515991210935,1.0,"(1, 1, 52)"
train_000466,train,【North Temperate Lakes LTER】Big Muskellunge Lake,1993-03-24 00:00:00,2,45,0.589999973773956,0.5899999737739563,0.490000009536743,30.0,4.40996704101564,1.0,"(1, 1, 52)"
train_000467,train,【North Temperate Lakes LTER】Big Muskellunge Lake,1994-02-24 00:00:00,2,45,0.419999986886978,0.41999998688697815,0.289999991655349,44.0,-12.4977478027343,1.0,"(1, 1, 52)"
train_000468,train,【North Temperate Lakes LTER】Big Muskellunge Lake,1994-03-30 00:00:00,2,45,0.430000007152557,0.4300000071525574,0.419999986886978,34.0,-4.3852600097656,1.0,"(1, 1, 52)"
train_000469,train,【North Temperate Lakes LTER】Big Muskellunge Lake,1995-02-21 00:00:00,2,45,0.550000011920929,0.550000011920929,0.365000009536743,41.0,-5.27414550781247,1.0,"(1, 1, 52)"
train_000470,train,【North Temperate Lakes LTER】Big Muskellunge Lake,1995-03-23 00:00:00,2,45,0.449999988079071,0.44999998807907104,0.550000011920929,30.0,1.93404541015627,1.0,"(1, 1, 52)"
train_000471,train,【North Temperate Lakes LTER】Big Muskellunge Lake,1996-02-23 00:00:00,2,45,0.629999995231628,0.6299999952316284,0.620000004768371,16.0,0.341302490234397,1.0,"(1, 1, 52)"
train_000472,train,【North Temperate Lakes LTER】Big Muskellunge Lake,1997-02-20 00:00:00,2,45,0.579999983310699,0.5799999833106995,0.449999988079071,36.0,-4.37766113281247,1.0,"(1, 1, 52)"
train_000473,train,【North Temperate Lakes LTER】Big Muskellunge Lake,1997-04-02 00:00:00,2,45,0.519999980926513,0.5199999809265137,0.579999983310699,41.0,7.85991821289064,1.0,"(1, 1, 52)"
train_000474,train,【North Temperate Lakes LTER】Big Muskellunge Lake,1998-02-19 00:00:00,2,45,0.439999997615814,0.4399999976158142,0.310000002384185,35.0,1.06218872070314,1.0,"(1, 1, 52)"
train_000475,train,【North Temperate Lakes LTER】Big Muskellunge Lake,1998-03-19 00:00:00,2,45,0.400000005960464,0.4000000059604645,0.439999997615814,28.0,-1.77496948242185,1.0,"(1, 1, 52)"
train_000476,train,【North Temperate Lakes LTER】Big Muskellunge Lake,1999-02-24 00:00:00,2,45,0.400000005960464,0.4000000059604645,0.379999995231628,40.0,-5.23053588867185,1.0,"(1, 1, 52)"
train_000477,train,【North Temperate Lakes LTER】Big Muskellunge Lake,1999-03-24 00:00:00,2,45,0.569999992847442,0.5699999928474426,0.400000005960464,28.0,-1.15408935546872,1.0,"(1, 1, 52)"
train_000478,train,【North Temperate Lakes LTER】Big Muskellunge Lake,2000-02-23 00:00:00,2,45,0.430000007152557,0.4300000071525574,0.389999985694885,30.0,4.26574096679689,1.0,"(1, 1, 52)"
train_000479,train,【North Temperate Lakes LTER】Big Muskellunge Lake,2001-02-23 00:00:00,2,45,0.419999986886978,0.41999998688697815,0.239999994635581,36.0,-8.59213867187497,1.0,"(1, 1, 52)"
train_000480,train,【North Temperate Lakes LTER】Big Muskellunge Lake,2001-04-06 00:00:00,2,45,0.490000009536743,0.49000000953674316,0.419999986886978,42.0,2.58669433593752,1.0,"(1, 1, 52)"
train_000481,train,【North Temperate Lakes LTER】Big Muskellunge Lake,2002-02-26 00:00:00,2,45,0.419999986886978,0.41999998688697815,0.289999991655349,35.0,-8.7042297363281,1.0,"(1, 1, 52)"
train_000482,train,【North Temperate Lakes LTER】Big Muskellunge Lake,2003-02-21 00:00:00,2,45,0.699999988079071,0.699999988079071,0.639999985694885,22.0,2.43023071289064,1.0,"(1, 1, 52)"
train_000483,train,【North Temperate Lakes LTER】Big Muskellunge Lake,2003-04-01 00:00:00,2,45,0.600000023841857,0.6000000238418579,0.699999988079071,39.0,2.29754028320314,1.0,"(1, 1, 52)"
train_000484,train,【North Temperate Lakes LTER】Big Muskellunge Lake,2004-03-02 00:00:00,2,45,0.610000014305114,0.6100000143051147,0.490000009536743,36.0,1.52617797851564,1.0,"(1, 1, 52)"
train_000485,train,【North Temperate Lakes LTER】Big Muskellunge Lake,2004-04-05 00:00:00,2,45,0.5,0.5,0.610000014305114,34.0,0.761651611328147,1.0,"(1, 1, 52)"
train_000486,train,【North Temperate Lakes LTER】Big Muskellunge Lake,2005-02-24 00:00:00,2,45,0.560000002384185,0.5600000023841858,0.400000005960464,44.0,-5.90067138671872,1.0,"(1, 1, 52)"
train_000487,train,【North Temperate Lakes LTER】Big Muskellunge Lake,2005-04-04 00:00:00,2,45,0.540000021457672,0.5400000214576721,0.560000002384185,39.0,9.80043945312502,1.0,"(1, 1, 52)"
train_000488,train,【North Temperate Lakes LTER】Big Muskellunge Lake,2006-02-21 00:00:00,2,45,0.430000007152557,0.4300000071525574,0.259999990463256,36.0,-5.16257324218747,1.0,"(1, 1, 52)"
train_000489,train,【North Temperate Lakes LTER】Big Muskellunge Lake,2006-04-04 00:00:00,2,45,0.409999996423721,0.4099999964237213,0.430000007152557,42.0,3.01885375976564,1.0,"(1, 1, 52)"
train_000490,train,【North Temperate Lakes LTER】Big Muskellunge Lake,2007-02-27 00:00:00,2,45,0.569999992847442,0.5699999928474426,0.280000001192092,41.0,-4.0221008300781,1.0,"(1, 1, 52)"
train_000491,train,【North Temperate Lakes LTER】Big Muskellunge Lake,2007-03-30 00:00:00,2,45,0.349999994039535,0.3499999940395355,0.569999992847442,31.0,12.8941284179687,1.0,"(1, 1, 52)"
train_000492,train,【North Temperate Lakes LTER】Big Muskellunge Lake,2008-02-26 00:00:00,2,45,0.569999992847442,0.5699999928474426,0.360000014305114,41.0,-1.78900756835935,1.0,"(1, 1, 52)"
train_000493,train,【North Temperate Lakes LTER】Big Muskellunge Lake,2008-03-26 00:00:00,2,45,0.52999997138977,0.5299999713897705,0.569999992847442,29.0,0.490319824218772,1.0,"(1, 1, 52)"
train_000494,train,【North Temperate Lakes LTER】Big Muskellunge Lake,2009-02-24 00:00:00,2,45,0.569999992847442,0.5699999928474426,0.430000007152557,34.0,-9.15509643554685,1.0,"(1, 1, 52)"
train_000495,train,【North Temperate Lakes LTER】Big Muskellunge Lake,2009-03-16 00:00:00,2,45,0.560000002384185,0.5600000023841858,0.569999992847442,20.0,5.21639404296877,1.0,"(1, 1, 52)"
train_000496,train,【North Temperate Lakes LTER】Big Muskellunge Lake,2010-02-12 00:00:00,2,45,0.46000000834465,0.46000000834465027,0.319999992847442,25.0,-7.48630371093747,1.0,"(1, 1, 52)"
train_000497,train,【North Temperate Lakes LTER】Big Muskellunge Lake,2011-02-16 00:00:00,2,45,0.400000005960464,0.4000000059604645,0.370000004768371,33.0,2.15035400390627,1.0,"(1, 1, 52)"
train_000498,train,【North Temperate Lakes LTER】Big Muskellunge Lake,2011-03-22 00:00:00,2,45,0.519999980926513,0.5199999809265137,0.400000005960464,34.0,0.943750000000022,1.0,"(1, 1, 52)"
train_000499,train,【North Temperate Lakes LTER】Big Muskellunge Lake,2012-02-20 00:00:00,2,45,0.449999988079071,0.44999998807907104,0.319999992847442,40.0,0.279962158203147,1.0,"(1, 1, 52)"
train_000500,train,【North Temperate Lakes LTER】Big Muskellunge Lake,2013-02-22 00:00:00,2,45,0.449999988079071,0.44999998807907104,0.330000013113021,35.0,-8.1575988769531,1.0,"(1, 1, 52)"
train_000501,train,【North Temperate Lakes LTER】Big Muskellunge Lake,2013-03-29 00:00:00,2,45,0.699999988079071,0.699999988079071,0.449999988079071,35.0,5.31026611328127,1.0,"(1, 1, 52)"
train_000502,train,【North Temperate Lakes LTER】Big Muskellunge Lake,2014-03-04 00:00:00,2,45,0.589999973773956,0.5899999737739563,0.439999997615814,33.0,-13.0072692871093,1.0,"(1, 1, 52)"
train_000503,train,【North Temperate Lakes LTER】Big Muskellunge Lake,2014-03-27 00:00:00,2,45,0.680000007152557,0.6800000071525574,0.589999973773956,23.0,-3.5765441894531,1.0,"(1, 1, 52)"
train_000504,train,【North Temperate Lakes LTER】Big Muskellunge Lake,2015-03-03 00:00:00,2,45,0.620000004768371,0.6200000047683716,0.280000001192092,41.0,-5.69864501953122,1.0,"(1, 1, 52)"
train_000505,train,【North Temperate Lakes LTER】Big Muskellunge Lake,2015-03-26 00:00:00,2,45,0.490000009536743,0.49000000953674316,0.620000004768371,23.0,1.28121337890627,1.0,"(1, 1, 52)"
train_000506,train,【North Temperate Lakes LTER】Big Muskellunge Lake,2016-03-04 00:00:00,2,45,0.46000000834465,0.46000000834465027,0.180000007152557,42.0,-5.17816772460935,1.0,"(1, 1, 52)"
train_000507,train,【North Temperate Lakes LTER】Big Muskellunge Lake,2017-02-21 00:00:00,2,45,0.419999986886978,0.41999998688697815,0.349999994039535,34.0,5.50084838867189,1.0,"(1, 1, 52)"
train_000508,train,【North Temperate Lakes LTER】Big Muskellunge Lake,2017-03-28 00:00:00,2,45,0.439999997615814,0.4399999976158142,0.419999986886978,35.0,4.56932983398439,1.0,"(1, 1, 52)"
train_000509,train,【North Temperate Lakes LTER】Big Muskellunge Lake,2018-02-20 00:00:00,2,45,0.52999997138977,0.5299999713897705,0.400000005960464,29.0,-9.11667480468747,1.0,"(1, 1, 52)"
train_000510,train,【North Temperate Lakes LTER】Big Muskellunge Lake,2018-03-28 00:00:00,2,45,0.579999983310699,0.5799999833106995,0.52999997138977,36.0,2.57869873046877,1.0,"(1, 1, 52)"
train_000511,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),1982-03-03 00:00:00,2,45,0.39300000667572,0.3930000066757202,0.324999988079071,35.0,-11.5980285644531,1.0,"(1, 1, 52)"
train_000512,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),1982-04-06 00:00:00,2,45,0.519999980926513,0.5199999809265137,0.39300000667572,34.0,-8.38052978515622,1.0,"(1, 1, 52)"
train_000513,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),1983-01-10 00:00:00,2,45,0.170000001788139,0.17000000178813934,0.109999999403953,41.0,-0.594030761718727,1.0,"(1, 1, 52)"
train_000514,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),1983-02-22 00:00:00,2,45,0.310000002384185,0.3100000023841858,0.170000001788139,43.0,0.876458740234397,1.0,"(1, 1, 52)"
train_000515,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),1983-03-24 00:00:00,2,45,0.300000011920928,0.30000001192092896,0.310000002384185,30.0,-5.88486328124997,1.0,"(1, 1, 52)"
train_000516,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),1984-04-04 00:00:00,2,45,0.46000000834465,0.46000000834465027,0.46000000834465,36.0,4.51790771484377,1.0,"(1, 1, 52)"
train_000517,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),1985-02-27 00:00:00,2,45,0.310000002384185,0.3100000023841858,0.259999990463256,43.0,-6.3989318847656,1.0,"(1, 1, 52)"
train_000518,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),1985-03-25 00:00:00,2,45,0.469999998807907,0.4699999988079071,0.310000002384185,26.0,2.58712158203127,1.0,"(1, 1, 52)"
train_000519,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),1985-04-10 00:00:00,3,45,0.479999989271163,0.47999998927116394,0.469999998807907,16.0,3.00689086914064,1.0,"(1, 2, 52)"
train_000520,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),1986-03-31 00:00:00,2,45,0.280000001192092,0.2800000011920929,0.400000005960464,34.0,10.4911437988281,1.0,"(1, 1, 52)"
train_000521,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),1987-02-23 00:00:00,2,45,0.370000004768371,0.3700000047683716,0.230000004172325,39.0,-0.798651123046852,1.0,"(1, 1, 52)"
train_000522,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),1987-03-20 00:00:00,2,45,0.349999994039535,0.3499999940395355,0.370000004768371,25.0,7.20882568359377,1.0,"(1, 1, 52)"
train_000523,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),1988-03-23 00:00:00,2,45,0.509999990463256,0.5099999904632568,0.439999997615814,22.0,1.89495239257814,1.0,"(1, 1, 52)"
train_000524,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),1989-03-27 00:00:00,2,45,0.584999978542327,0.5849999785423279,0.462000012397766,21.0,7.32567749023439,1.0,"(1, 1, 52)"
train_000525,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),1990-02-28 00:00:00,2,45,0.5,0.5,0.275000005960464,44.0,-9.15976562499997,1.0,"(1, 1, 52)"
train_000526,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),1990-03-27 00:00:00,2,45,0.409999996423721,0.4099999964237213,0.5,27.0,-1.8580383300781,1.0,"(1, 1, 52)"
train_000527,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),1991-02-20 00:00:00,2,45,0.389999985694885,0.38999998569488525,0.239999994635581,35.0,-3.83884277343747,1.0,"(1, 1, 52)"
train_000528,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),1991-03-21 00:00:00,2,45,0.469999998807907,0.4699999988079071,0.389999985694885,29.0,4.55251464843752,1.0,"(1, 1, 52)"
train_000529,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),1992-02-26 00:00:00,2,45,0.400000005960464,0.4000000059604645,0.259999990463256,42.0,-3.05402221679685,1.0,"(1, 1, 52)"
train_000530,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),1992-03-23 00:00:00,2,45,0.439999997615814,0.4399999976158142,0.400000005960464,26.0,-1.22836914062497,1.0,"(1, 1, 52)"
train_000531,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),1993-02-24 00:00:00,2,45,0.490000009536743,0.49000000953674316,0.294999986886978,41.0,-13.8689941406249,1.0,"(1, 1, 52)"
train_000532,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),1993-03-23 00:00:00,2,45,0.504999995231628,0.5049999952316284,0.490000009536743,27.0,0.424188232421897,1.0,"(1, 1, 52)"
train_000533,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),1994-02-24 00:00:00,2,45,0.46000000834465,0.46000000834465027,0.200000002980232,38.0,-12.5930236816406,1.0,"(1, 1, 52)"
train_000534,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),1994-03-28 00:00:00,2,45,0.360000014305114,0.36000001430511475,0.46000000834465,32.0,0.236505126953147,1.0,"(1, 1, 52)"
train_000535,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),1995-02-14 00:00:00,2,45,0.365000009536743,0.36500000953674316,0.310000002384185,33.0,-17.2269653320312,1.0,"(1, 1, 52)"
train_000536,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),1995-03-20 00:00:00,2,45,0.360000014305114,0.36000001430511475,0.365000009536743,34.0,4.74794921875002,1.0,"(1, 1, 52)"
train_000537,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),1996-02-21 00:00:00,2,45,0.5,0.5,0.280000001192092,35.0,-6.36200561523435,1.0,"(1, 1, 52)"
train_000538,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),1996-04-02 00:00:00,2,45,0.569999992847442,0.5699999928474426,0.5,41.0,-0.665991210937477,1.0,"(1, 1, 52)"
train_000539,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),1997-02-18 00:00:00,2,45,0.550000011920929,0.550000011920929,0.439999997615814,28.0,2.90020141601564,1.0,"(1, 1, 52)"
train_000540,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),1997-03-24 00:00:00,2,45,0.569999992847442,0.5699999928474426,0.550000011920929,34.0,-2.39887084960935,1.0,"(1, 1, 52)"
train_000541,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),1998-02-18 00:00:00,2,45,0.389999985694885,0.38999998569488525,0.209999993443489,30.0,1.56600341796877,1.0,"(1, 1, 52)"
train_000542,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),1998-03-16 00:00:00,2,45,0.340000003576278,0.3400000035762787,0.389999985694885,26.0,-5.77396240234372,1.0,"(1, 1, 52)"
train_000543,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),1999-02-24 00:00:00,2,45,0.439999997615814,0.4399999976158142,0.300000011920928,33.0,-4.93564453124997,1.0,"(1, 1, 52)"
train_000544,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),1999-03-23 00:00:00,2,45,0.430000007152557,0.4300000071525574,0.439999997615814,27.0,0.447137451171897,1.0,"(1, 1, 52)"
train_000545,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),2000-02-21 00:00:00,2,45,0.209999993443489,0.20999999344348907,0.270000010728836,25.0,-1.44199218749997,1.0,"(1, 1, 52)"
train_000546,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),2001-02-19 00:00:00,2,45,0.379999995231628,0.3799999952316284,0.230000004172325,26.0,-7.9222473144531,1.0,"(1, 1, 52)"
train_000547,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),2001-04-03 00:00:00,2,45,0.469999998807907,0.4699999988079071,0.379999995231628,43.0,1.00939331054689,1.0,"(1, 1, 52)"
train_000548,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),2002-04-12 00:00:00,2,45,0.509999990463256,0.5099999904632568,0.379999995231628,37.0,5.00380859375002,1.0,"(1, 1, 52)"
train_000549,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),2003-02-20 00:00:00,2,45,0.419999986886978,0.41999998688697815,0.409999996423721,16.0,-1.2514709472656,1.0,"(1, 1, 52)"
train_000550,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),2003-04-02 00:00:00,2,45,0.400000005960464,0.4000000059604645,0.419999986886978,41.0,4.02193603515627,1.0,"(1, 1, 52)"
train_000551,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),2004-02-19 00:00:00,2,45,0.5,0.5,0.319999992847442,29.0,2.87877807617189,1.0,"(1, 1, 52)"
train_000552,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),2004-03-29 00:00:00,2,45,0.540000021457672,0.5400000214576721,0.5,39.0,5.36547241210939,1.0,"(1, 1, 52)"
train_000553,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),2005-02-15 00:00:00,2,45,0.419999986886978,0.41999998688697815,0.310000002384185,26.0,1.81749877929689,1.0,"(1, 1, 52)"
train_000554,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),2005-03-31 00:00:00,2,45,0.439999997615814,0.4399999976158142,0.419999986886978,44.0,12.4703918457031,1.0,"(1, 1, 52)"
train_000555,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),2006-02-22 00:00:00,2,45,0.379999995231628,0.3799999952316284,0.259999990463256,41.0,-6.64658203124997,1.0,"(1, 1, 52)"
train_000556,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),2006-03-29 00:00:00,2,45,0.469999998807907,0.4699999988079071,0.379999995231628,35.0,6.27010498046877,1.0,"(1, 1, 52)"
train_000557,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),2007-02-21 00:00:00,2,45,0.360000014305114,0.36000001430511475,0.280000001192092,29.0,0.405053710937522,1.0,"(1, 1, 52)"
train_000558,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),2007-03-27 00:00:00,2,45,0.25,0.25,0.360000014305114,34.0,17.5392395019531,1.0,"(1, 1, 52)"
train_000559,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),2008-02-25 00:00:00,2,45,0.419999986886978,0.41999998688697815,0.340000003576278,28.0,-1.03049316406247,1.0,"(1, 1, 52)"
train_000560,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),2008-03-27 00:00:00,2,45,0.52999997138977,0.5299999713897705,0.419999986886978,31.0,0.360467529296897,1.0,"(1, 1, 52)"
train_000561,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),2009-02-17 00:00:00,2,45,0.479999989271163,0.47999998927116394,0.319999992847442,26.0,-2.0647033691406,1.0,"(1, 1, 52)"
train_000562,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),2009-03-25 00:00:00,2,45,0.419999986886978,0.41999998688697815,0.479999989271163,36.0,3.03676757812502,1.0,"(1, 1, 52)"
train_000563,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),2010-02-22 00:00:00,2,45,0.330000013113021,0.33000001311302185,0.239999994635581,39.0,-0.224523925781227,1.0,"(1, 1, 52)"
train_000564,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),2011-02-15 00:00:00,2,45,0.360000014305114,0.36000001430511475,0.340000003576278,22.0,0.134667968750022,1.0,"(1, 1, 52)"
train_000565,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),2011-03-16 00:00:00,2,45,0.479999989271163,0.47999998927116394,0.360000014305114,29.0,4.18596801757814,1.0,"(1, 1, 52)"
train_000566,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),2012-02-20 00:00:00,2,45,0.349999994039535,0.3499999940395355,0.25,41.0,0.423303222656272,1.0,"(1, 1, 52)"
train_000567,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),2013-02-18 00:00:00,2,45,0.409999996423721,0.4099999964237213,0.25,21.0,-6.5494445800781,1.0,"(1, 1, 52)"
train_000568,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),2013-03-27 00:00:00,2,45,0.600000023841857,0.6000000238418579,0.409999996423721,37.0,0.838922119140647,1.0,"(1, 1, 52)"
train_000569,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),2014-02-20 00:00:00,2,45,0.46000000834465,0.46000000834465027,0.300000011920928,27.0,1.23507080078127,1.0,"(1, 1, 52)"
train_000570,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),2014-03-28 00:00:00,2,45,0.600000023841857,0.6000000238418579,0.46000000834465,36.0,0.268487548828147,1.0,"(1, 1, 52)"
train_000571,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),2015-03-06 00:00:00,2,45,0.319999992847442,0.3199999928474426,0.300000011920928,45.0,-12.1361145019531,1.0,"(1, 1, 52)"
train_000572,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),2015-03-24 00:00:00,2,45,0.25,0.25,0.319999992847442,18.0,2.00072631835939,1.0,"(1, 1, 52)"
train_000573,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),2016-02-24 00:00:00,2,45,0.330000013113021,0.33000001311302185,0.239999994635581,30.0,-0.0141662597656022,1.0,"(1, 1, 52)"
train_000574,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),2017-02-17 00:00:00,2,45,0.340000003576278,0.3400000035762787,0.259999990463256,28.0,-2.42471923828122,1.0,"(1, 1, 52)"
train_000575,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),2017-03-29 00:00:00,2,45,0.360000014305114,0.36000001430511475,0.340000003576278,40.0,8.19274291992189,1.0,"(1, 1, 52)"
train_000576,train,【North Temperate Lakes LTER】Bog 12-15 (Trout Bog),2018-02-23 00:00:00,2,45,0.449999988079071,0.44999998807907104,0.349999994039535,35.0,-4.3618225097656,1.0,"(1, 1, 52)"
